PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Kashulin, NA; Dauvalter, VA; Denisov, DB; Valkova, SA; Vandysh, OI; Terentjev, PM; Kashulin, AN				Kashulin, Nikolay A.; Dauvalter, Vladimir A.; Denisov, Dmitry B.; Valkova, Svetlana A.; Vandysh, Oksana I.; Terentjev, Petr M.; Kashulin, Alexander N.			Selected aspects of the current state of freshwater resources in the Murmansk region, Russia	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING												Aspects of reducing the resource potential of surface waters of the Murmansk region in the global climate change and the environment and their irrational use have been considered. Increase of aquatic environment toxicity, drastic restructuring of the structural and functional characteristics of aquatic communities, changes in trophic status of lakes, reducing the stability of freshwater ecosystems, increasing the risk of catastrophic degradation have been shown. Taking into account the regional peculiarities, some indicators of surface water quality in the Murmansk region have been proposed.				Kashulin, Nikolay/U-9017-2017	Dauvalter, Vladimir/0000-0002-0372-5088												1093-4529	1532-4117					2017	52	9					921	929		10.1080/10934529.2017.1318633								WOS:000406758700013	28489973					
J	Neverova-Dziopak, E; Drozdzik, A				Neverova-Dziopak, Elena; Drozdzik, Anna			Comparative Analysis of Physico-Chemical and Trophic Water State of Czaniec and Goczalkowice Dam Reservoirs in the Period of 2011-2015	OCHRONA SRODOWISKA												Analysis of changes in physico-chemical quality and trophic status of waters from the intakes of two dam reservoirs in Southern Poland, i.e. Czaniec and Goczalkowice, was performed for the period of 2011-2015. The Index of Trophic State (ITS) was used to assess trophic state of both reservoirs as well as to determine dynamics of its changes for the analyzed period. Since the main function of both reservoirs is drinking water storage for the Silesian agglomeration with about 3.5 min population, special attention was paid to the physico-chemical indices describing the utility function of water and reflecting impact of eutrophication on water quality. Despite similar functions, the two reservoirs differ fundamentally in terms of their morphometric parameters, level of impact of the catchment area and potential vulnerability to degradation. The land utilization structure for both reservoir catchments varies too. Water quality was determined on the basis of temperature, electrical conductivity, BOD5, and the amount of total suspended solids, nitrates and phosphates. For both dam reservoirs, indicators values remained within the levels of very good water quality that corresponded to the A1 category of water utility for a public water supply. Only a few BOD5 measurement results for water from Goczalkowice dam reservoir corresponded to the A2 water category. According to the trophic state assessment, the Goczalkowice dam reservoir was classified as a mesoeutrophic while Czaniec dam reservoir - as a mesotrophic water body. In the examined 5-year period, the dynamics of trophic state changes in both dam reservoirs was comparable, and their ecological status was characterized as stable. This ensures good quality of water near the discussed intakes, despite the relatively high trophic status of the reservoirs.																	1230-6169						2017	39	2					11	16										WOS:000404834800002						
J	Olsinska, U				Olsinska, Urszula			Characteristics of bromate formation prevention methods in water intended for human consumption	OCHRONA SRODOWISKA												Bromate content following ozonation of bromide-containing water may range from 0.4 to 60 mgBrO(3)(-)/m(3). Based on toxicological studies, bromates are classified as potential human carcinogens and are subject to legal regulations in many countries. In Europe, since the 25th of December 2008 their maximum permissible content in water intended for human consumption must not exceed 10 mgBrO(3)(-)/m(3). As bromates are stable compounds, difficult to remove using conventional water treatment technologies, novel techniques to control their formation in water need to be developed. Technologies meant to control the bromate content in water can be divided into two groups: (1) methods allowing limitation of bromate formation and (2) methods for bromate removal. Methods that may be applied to control the bromate formation in water intended for human consumption are briefly reviewed herein. Evaluation of progress in their development was performed as well as feasibility of their application in water treatment systems was assessed. The review outlines both the well-known methods (e.g. lowering of pH, water ammonification, bromide removal in conventional water treatment processes, operational parameter optimization, multi-stage ozonation, addition of (OH)-O-center dot radical scavengers, hydrogen peroxide dosing) and the novel ones (e.g. membrane processes for bromide removal, catalytic ozonation, strong oxidant dosing). Selection of an appropriate solution to the problem of increased bromate presence in water should always be preceded by pilot studies. The main reasons include a complex mechanism of bromate formation and simultaneous effect of various water quality indicators on the effectiveness of different bromate formation prevention methods.																	1230-6169						2017	39	2					17	26										WOS:000404834800003						
J	Sakson, G; Brzezinska, A; Zawilski, M				Sakson, Grazyna; Brzezinska, Agnieszka; Zawilski, Marek			Prospects for reduction of the impact of wastewater discharge from urban areas on surface water quality in view of legal regulations	OCHRONA SRODOWISKA												Despite full adoption of EU requirements into current legal regulations in Poland, surface waters as sewage receivers in urban areas still cannot be considered fully protected, especially against contamination from sewer overflows and storm water systems. The examples discussed demonstrate that urban wastewater discharged from sewer overflows and storm water systems during rainfalls has a clearly dominant share in the load of pollutants emitted to the receiver. It is therefore important to develop efficient tools of water protection against these contaminants. Uniform but rather limited provisions applicable throughout the country do not take account of specific local conditions, especially size of wastewater receivers and size and characteristics of the catchment area, preventing therefore effective and economically viable water protection. The results of this research, carried out in Lodz, examining pollution loads discharged from the urban catchment area, illustrate that current approach to surface water protection issues requires a revision. Feasibility of regulatory changes in the area of setting requirements for effective receiver protection against pollutants discharged from urban areas was presented, considering the impact of untreated wastewater on the receiving water. It is also necessary to take comprehensive measures both in terms of research on pollutant emissions and their impact on the receiver and the method to utilize the results of such studies. This would enable more widespread use of urban wastewater discharge system modeling, which in turn would enable a reliable assessment of their impact on the receiver and taking appropriate modernization decisions. All of these activities are preconditions for sustainable rainwater management in urban areas.																	1230-6169						2017	39	2					27	38										WOS:000404834800004						
J	Chmist, J; Szoszkiewicz, K				Chmist, Joanna; Szoszkiewicz, Krzysztof			Attempt at assessment of Unio tumidus bivalve mollusks suitability for monitoring water iron content	OCHRONA SRODOWISKA												Monitoring of changes in behavioral response of bivalve mollusks can provide a wealth of information on quality of water that could be used in a surveillance system. The aim of this research was to evaluate suitability of Unio tumidus bivalve mollusks as bioindicators of water quality in a surveillance system. The experiment involved a 72-hour observation of the mollusks behavior in tap water containing about 0.04 mgFe/dm(3) (almost no iron ions), 0.2 mgFe/dm(3) (limit value for drinking water) and 1.7 mgFe/dm(3) (average iron ion content for the deep sea). Three behavioral variables considered were: time of activity (time period of water filtering activity), average shell opening degree and its frequency. It was determined that presence of iron ions exceeding the threshold value reduced daily activity time by 5 hours, while the shell opening degree - by over 20%. Variations in frequency of the shell movements were not observed, which might indicate no iron ion impact on the nervous system of the individuals tested. Similarly, lethal states were not demonstrated, even at the relatively high iron concentrations in water. Results of the research conducted demonstrate that the bivalves Unio tumidus may be employed in tap water surveillance system for detection of water contamination with iron compounds.					Szoszkiewicz, Krzysztof/0000-0002-8196-333X												1230-6169						2017	39	2					39	43										WOS:000404834800005						
J	Wyczarska-Kokot, J				Wyczarska-Kokot, Joanna			Studies of Backwash Water Quality from a Swimming Pool Filter Plant in Terms of Their Discharge to Surface Water Bodies or into the Ground - a Case Study	OCHRONA SRODOWISKA												Results of research on physico-chemical and bacteriological quality of effluents from backwashing of filter beds were presented for water treatment system of a selected swimming pool (waterpark). The aim of these studies was to evaluate potential to discharge the backwash water from rapid filter beds to a river or to drain them into the ground. Based on the physico-chemical and microbiological analysis of backwash water samples, degree of their contamination was determined with regard to the current quality requirements for wastewater discharged into surface water or soil as well as the requirements under the Water Law Act that defined water quality to be discharged from the analyzed pool. It was demonstrated that direct routing of the eluate from backwashing into the river or soil was impossible due to a high amount of total suspended solids and chlorine content. The concurrent efficacy testing of sedimentation and alum coagulation of backwash water performed under laboratory conditions demonstrated that the obtained supernatant water complied with the requirements and might be discharged into the river or drained into the ground.																	1230-6169						2017	39	2					45	50										WOS:000404834800006						
J	Real, FJ; Benitez, FJ; Acero, JL; Casas, F				Real, Francisco J.; Javier Benitez, F.; Acero, Juan L.; Casas, Francisco			Adsorption of selected emerging contaminants onto PAC and GAC: Equilibrium isotherms, kinetics, and effect of the water matrix	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING												The removal of three emerging contaminants (ECs) (amitriptyline hydrochloride (AH), methyl salicylate (MS) and 2-phenoxyethanol (PE)) dissolved in several water matrices by means of their adsorption onto powdered activated carbon (PAC) and granular activated carbon (GAC) has been investigated. When dissolved in ultrapure water, adsorption of the ECs followed the trend of AH > MS > PE, with a positive effect of the adsorbent dose. According to the analysis of the adsorption isotherms and adsorption kinetics, PAC showed strongly higher adsorption efficiency in both capacity and velocity of the adsorption, in agreement with its higher mesoporosity. Equilibrium isotherm data were fitted by Langmuir and Freundlich models. Pseudo-second order kinetics modeled very successfully the adsorption process. Finally, the effect of the presence of dissolved organic matter (DOM) in the water matrices (ultrapure water, surface water and two effluents from wastewater treatment plants) on the adsorption of the selected ECs onto PAC was established, as well as its performance on the removal of water quality parameters. Results show a negative effect of the DOM content on the adsorption efficiency. Over 50% of organic matter was removed with high PAC doses, revealing that adsorption onto PAC is an effective technology to remove both micro-pollutants and DOM from water matrices.																	1093-4529	1532-4117					2017	52	8					727	734		10.1080/10934529.2017.1301751								WOS:000404661400004	28358290					
S	Li, P; Zhang, CJ; Zhao, TK; Zhong, H			IOP	Li, P.; Zhang, C. J.; Zhao, T. K.; Zhong, H.			Removal of Suspended Solids in Anaerobically Digested Slurries of Livestock and Poultry Manure by Coagulation Using Different Dosages of Polyaluminum Chloride	2016 INTERNATIONAL CONFERENCE ON ENVIRONMENTAL ENGINEERING AND SUSTAINABLE DEVELOPMENT (CEESD 2016)	IOP Conference Series-Earth and Environmental Science				International Conference on Environmental Engineering and Sustainable Development (CEESD)	DEC 09-11, 2016	Sanya, PEOPLES R CHINA					In this study, anaerobically digested slurries of livestock and poultry manure were pretreated by coagulation-sedimentation using an inorganic polymer coagulant, polyaluminum chloride (PAC). The effect of different PAC dosages on suspended solids (SS) removal and pH in the biogas slurries was assessed to provide reference values for reducing the organic load of biogas slurry in the coagulation-sedimentation process and explore the feasibility of reducing the difficulty in subsequent utilization or processing of biogas slurry. The results showed that for the pig slurry containing approximately 5000 mg/L SS, the removal rate of SS reached up to 81.6% with the coagulant dosage of 0.28 g/L PAC. For the chicken slurry containing approximately 2600 mg/L SS, the removal rate of SS was 30.2% with the coagulant dosage of 0.33 g/L PAC. The removal rate of SS in both slurries of livestock and poultry manure exhibited a downward trend with high PAC dosage. Therefore, there is a need to control the PAC dosage in practical use. The pH changed little in the two types of biogas slurries after treatment with different PAC dosages and both were in line with the standard values specified in the "Standards for Irrigation Water Quality".																	1755-1307						2017	51								UNSP 012008	10.1088/1755-1315/51/1/012008								WOS:000399175800008						
S	Li, S; Sun, AQ			IOP	Li, Shuai; Sun, Anqi			Evaluation and Prediction of Water Resources Based on AHP	2016 INTERNATIONAL CONFERENCE ON ENVIRONMENTAL ENGINEERING AND SUSTAINABLE DEVELOPMENT (CEESD 2016)	IOP Conference Series-Earth and Environmental Science				International Conference on Environmental Engineering and Sustainable Development (CEESD)	DEC 09-11, 2016	Sanya, PEOPLES R CHINA					Nowadays, the shortage of water resources is a threat to us. In order to solve the problem of water resources restricted by varieties of factors, this paper establishes a water resources evaluation index model (WREI), which adopts the fuzzy comprehensive evaluation (FCE) based on analytic hierarchy process (AHP) algorithm. After considering influencing factors of water resources, we ignore secondary factors and then hierarchical approach the main factors according to the class, set up a three-layer structure. The top floor is for WREI. Using analytic hierarchy process (AHP) to determine weight first, and then use fuzzy judgment to judge target, so the comprehensive use of the two algorithms reduce the subjective influence of AHP and overcome the disadvantages of multi-level evaluation. To prove the model, we choose India as a target region. On the basis of water resources evaluation index model, we use Matlab and combine grey prediction with linear prediction to discuss the ability to provide clean water in India and the trend of India's water resources changing in the next 15 years. The model with theoretical support and practical significance will be of great help to provide reliable data support and reference for us to get plans to improve water quality.																	1755-1307						2017	51								UNSP 012017	10.1088/1755-1315/51/1/012017								WOS:000399175800017						
S	Xie, C; Yang, F; Liu, GQ; Liu, Y; Wang, L; Fan, ZW			IOP	Xie, Chen; Yang, Fan; Liu, Guoqing; Liu, Yang; Wang, Long; Fan, Ziwu			Sustainable Improvement of Urban River Network Water Quality and Flood Control Capacity by a Hydrodynamic Control Approach-Case Study of Changshu City	2016 INTERNATIONAL CONFERENCE ON ENVIRONMENTAL ENGINEERING AND SUSTAINABLE DEVELOPMENT (CEESD 2016)	IOP Conference Series-Earth and Environmental Science				International Conference on Environmental Engineering and Sustainable Development (CEESD)	DEC 09-11, 2016	Sanya, PEOPLES R CHINA					Water environment of urban rivers suffers degradation with the impacts of urban expansion, especially in Yangtze River Delta. The water area in cites decreased sharply, and some rivers were cut off because of estate development, which brings the problems of urban flooding, flow stagnation and water deterioration. The approach aims to enhance flood control capability and improve the urban river water quality by planning gate-pump stations surrounding the cities and optimizing the locations and functions of the pumps, sluice gates, weirs in the urban river network. These gate-pump stations together with the sluice gates and weirs guarantee the ability to control the water level in the rivers and creating hydraulic gradient artificially according to mathematical model. Therefore the flow velocity increases, which increases the rate of water exchange, the DO concentration and water body self-purification ability. By site survey and prototype measurement, the river problems are evaluated and basic data are collected. The hydrodynamic model of the river network is established and calibrated to simulate the scenarios. The schemes of water quality improvement, including optimizing layout of the water distribution projects, improvement of the flow discharge in the river network and planning the drainage capacity are decided by comprehensive Analysis. Finally the paper introduces the case study of the approach in Changshu City, where the approach is successfully implemented.																	1755-1307						2017	51								UNSP 012029	10.1088/1755-1315/51/1/012029								WOS:000399175800029						
J	Duka, S; Pepa, B; Keci, E; Paparisto, A; Lazo, P				Duka, Sonila; Pepa, Bledar; Keci, Erjola; Paparisto, Anila; Lazo, Pranvera			Biomonitoring of water quality of the Osumi, Devolli, and Shkumbini rivers through benthic macroinvertebrates and chemical parameters	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING												Environmental monitoring of river water quality in Albania, using biological and chemical parameters, is a fast and effective way to assess the quality of water bodies.The aim of this study was to investigate Ephemeroptera, Plecoptera and Trichoptera (EPT), Biotic index-Richness using macroinvertebrates to assess the water quality, with special reference to nutrient (phosphorus and nitrogen) levels in the Devolli, Shkumbini and Osumi rivers. Our objective was to investigate the relationships between the measures of benthic macroinvertebrate communities and nutrient concentrations to assess water quality. The rivers' benthic macroinvertebrates were collected during different seasons in 2012. The biological and chemical parameters used in the current study identified them as quick indicators of water quality assessment. The total number of macroinvertebrate individuals (n = 15,006) (Osumi river: n = 5,546 organisms; Devolli river: n = 3,469 organisms; and Shkumbini river: n = 5,991 organisms), together with the EPT group (Ephemeroptera, Plecoptera, and Trichoptera), showed that the water quality at the river stations during the above-mentioned period belonged to Classes II and III (fair water quality and good water quality, respectively). The classification of the water quality was also based on the nitrogen and total phosphorus contents. The pollution tolerance levels of macroinvertebrate taxa varied from the non-tolerating forms encountered in environments with low pollution levels to the tolerating forms that are typical of environments with considerable pollution levels.					Lazo, Pranvera/0000-0002-7202-4058												1093-4529	1532-4117					2017	52	5					471	478		10.1080/10934529.2016.1274167								WOS:000399492300009	28152340					
J	Pietruszynski, L; Budzisz, M; Cieslinski, R				Pietruszynski, Lukasz; Budzisz, Marta; Cieslinski, Roman			Water Quality Assessment of Moraine Ponds and Their Role in Water Ecosystem of Selected Catchment Area of the Kashubian Lake District	OCHRONA SRODOWISKA												Assessment of water chemical properties for ten small moraine ponds within the catchment of the Borucinka river in the Kashubian Lake District was attempted. Additionally, influence of the selected environmental characteristics on functioning of these insignificant water ecosystems was evaluated. Ten ponds varying in terms of catchment usage structure, hydrologic type and size of surface area were selected for the studies. Impact of the catchment management on water quality was evaluated. In addition, it was verified if periodic changes in the reservoir hydrological function (incorporation into the surface runoff system) significantly affected the water quality. The results confirmed that the usage structure of small reservoir catchment had a decisive influence on the quality of the water. The principal cause of the increasing concentrations of the analyzed ions (Li+, Na+, NH4+, Mg-2(+), K+, Ca-2(+), F-, Cl-, NO2-, Br-, NO3, PO43-, SO42-) was the neighborhood of farms. Seasonal changes in the nutrient (total nitrogen, total phosphorus) water concentrations were not observed. Significant changes in water quality by intermittently forming hydrographic network that interconnected the individual depressions were reported for total nitrogen only. Interestingly, the landlocked ponds, in theory continuously accumulating contaminants from the catchment area, were characterized by good hydro-chemical conditions.																	1230-6169						2017	39	1					11	22										WOS:000398763600002						
J	Wlodyka-Bergier, A; Bergier, T; Zajac, W				Wlodyka-Bergier, Agnieszka; Bergier, Tomasz; Zajac, Wioleta			Assessment of Applicability of UV Irradiation in Swimming Pool Water Treatment - a Case Study	OCHRONA SRODOWISKA												Influence of UV-chlorination sequence application on swimming pool water quality was investigated. In addition, an analysis of operating costs of such system was conducted. The study was based on a real facility, i.e. the swimming pool of AGH University of Science and Technology in Krakow. In the facility, water disinfection with calcium hypo chlorite was carried out, assisted by UV irradiation. Switching the UV lamps temporarily off allowed for comparative studies on the quality of pool water disinfected by pure chlorination and by the UV and chlorination sequence. For these two variants of the swimming pool water disinfection several physico-chemical and microbiological parameters were analyzed, including the disinfection by-products. Cost analysis included the consumption of chemical agents and the UV lamp operation. It was established that the UV technology did not contribute to the expected improvement in the pool water quality in terms of the combined chlorine removal, however it did cause an increase in the concentration of selected organic chlorination by-products. Moreover, application of the UV lamp to the pool water treatment system increased the chlorine demand and, consequently, the consumption of calcium hypochlorite. Combined with the need to exchange lamp filaments, it raised the operating costs of the pool water treatment technology.				Bergier, Tomasz/S-1890-2017	Bergier, Tomasz/0000-0002-6780-077X												1230-6169						2017	39	1					53	56										WOS:000398763600007						
B	Wlodyka-Bergier, A; Bergier, T; Kowalewski, Z; Gruszczynski, S		Pawlowska, M; Pawlowski, L		Wlodyka-Bergier, A.; Bergier, T.; Kowalewski, Z.; Gruszczynski, S.			Modeling and predicting the concentration of volatile organic chlorination by-products in Krakow drinking water	ENVIRONMENTAL ENGINEERING V					5th National Congress of Environmental Engineering	MAY 29-JUN 01, 2016	Lublin, POLAND					The goal of this article is to develop the models predicting the occurrence of volatile organic chlorination by-products in two Krakow (Poland) water distribution systems. The research results were used to develop the models predicting the concentration of five groups of chlorination by-products (trihalomethanes, haloacetonitriles, haloketones, chloral hydrate and chloropicrin), on the basis of several parameters of water quality, chlorination and distribution (organic carbon and nitrogen, bromide ions, UV254, temperature, pH, retention time). The multiple linear regression analysis was used to develop the base models, in which all analyzed parameters were included. The backward stepwise regression method was used to optimize these models. The Pearson correlation analysis was used to assess the ability of the models to predict the by-products concentration in the analyzed water distribution systems. The sensitivity analysis was also performed to identify the influence of individual parameters on the formation of each by-products group.				Kowalewski, Zbigniew/A-7287-2016; Gruszczynski, Stanislaw/J-9711-2012	Kowalewski, Zbigniew/0000-0001-6010-4993; Gruszczynski, Stanislaw/0000-0002-8811-0954														978-1-138-03163-0				2017							71	82										WOS:000398132700010						
B	Krajewski, A; Wasilewicz, M; Banasik, K; Sikorska, AE		Pawlowska, M; Pawlowski, L		Krajewski, A.; Wasilewicz, M.; Banasik, K.; Sikorska, A. E.			Operation of detention pond in urban area-example of Wyscigi Pond in Warsaw	ENVIRONMENTAL ENGINEERING V					5th National Congress of Environmental Engineering	MAY 29-JUN 01, 2016	Lublin, POLAND					Small detention ponds should perform two major functions, i.e., reduce flood flows and improve water quality by trapping sediment. Such reservoirs, by providing additional benefits, e.g., for sport and recreation, become an increasingly frequent element of city and suburban landscape. However, by practice, while the impact on flood reduction is considered at the design stage of such reservoirs, the aspect of water quality improvement is often undervalued. In this paper results of fields and analytical investigations on the impact of Wyscigi Pond (a detention pond located in the catchment of Sluzew Creek in Warsaw) on flood flows and on the suspended sediment load reduction are presented. Our investigation shows that Wyscigi Pond impacts flood reduction only to a limited degree, but has a meaningful influence on the sediment load reduction.				Krajewski, Adam/G-2707-2015; Banasik, Kazimierz/D-5514-2011	Banasik, Kazimierz/0000-0002-7328-461X														978-1-138-03163-0				2017							211	215										WOS:000398132700028						
J	Raseman, WJ; Kasprzyk, JR; Rosario-Ortiz, FL; Stewart, JR; Livneh, B				Raseman, William J.; Kasprzyk, Joseph R.; Rosario-Ortiz, Fernando L.; Stewart, Jenna R.; Livneh, Ben			Emerging investigators series: a critical review of decision support systems for water treatment: making the case for incorporating climate change and climate extremes	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY												Water treatment plants (WTPs) are tasked with providing safe potable water to consumers. However, WTPs face numerous potential obstacles, including changes in source water quality and quantity, financial burdens related to operations and upgrades, and stringent water quality regulations. Moreover, these challenges may be exacerbated by climate change in the form of long-term climatic perturbations and the increasing frequency and intensity of extreme weather events. To help WTPs overcome these issues, decision support systems (DSSs), which are used to aid and enhance the quality and consistency of decision-making, have been developed. This paper reviews the scientific literature on the development and application of DSSs for water treatment, including physically-based models, statistical models, and artificial intelligence techniques, and suggests future directions in the field. We first set the context of how water quality is impacted by climate change and extreme weather events. We then provide a comprehensive review of DSSs and conclude by offering a series of recommendations for future DSS efforts for WTPs, suggesting that these tools should (1) more accurately reflect the practical needs of WTPs, (2) represent the tradeoffs between the multiple competing objectives inherent to water treatment, (3) explicitly handle uncertainty to better inform decision makers, (4) incorporate nonstationarity, especially with regard to extreme weather events and climate change for long-term planning, and (5) use standardized terminology to accelerate the dissemination of knowledge in the field.				Kasprzyk, Joseph/A-7764-2012; Raseman, William/H-3799-2016	Kasprzyk, Joseph/0000-0002-6344-6478; Raseman, William/0000-0001-5946-8888												2053-1400	2053-1419				JAN 1	2017	3	1					18	36		10.1039/c6ew00121a								WOS:000394270400002						
J	Mullapudi, A; Wong, BP; Kerkez, B				Mullapudi, Abhiram; Wong, Brandon P.; Kerkez, Branko			Emerging investigators series: building a theory for smart stormwater systems	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY												Retrofitting stormwater systems with sensors and controllers will allow cities to be operated as real-time, distributed treatment plants. Unlike static infrastructure, which cannot adapt its operation to individual storms or changing land uses, "smart" stormwater systems will use system-level coordination to maximize watershed pollutant removal and treatment. We illustrate that this vision is not limited by technology, which has matured to the point at which it can be ubiquitously deployed. Rather, the challenge is much more fundamental and rooted in a system-level understanding of environmental science. Once distributed stormwater systems become highly instrumented and controlled, how should they be operated to achieve desired watershed outcomes? The answer to this question demands the development of a theoretical framework for smart stormwater systems. In this paper, we lay out the requirements for such a theory. Acknowledging that the adoption of these systems may still be years away, we also present a modeling framework to allow for the simulation of controlled stormwater systems before they become commonplace. We apply this control framework to two simulated case studies in which stormwater sites are controlled to reduce nitrate loads to downstream water bodies.					Mullapudi, Abhiram/0000-0001-8141-3621												2053-1400	2053-1419				JAN 1	2017	3	1					66	77		10.1039/c6ew00211k								WOS:000394270400005						
J	Wang, J; Chua, LHC; Shanahan, P				Wang, Jia; Chua, Lloyd H. C.; Shanahan, Peter			Evaluation of pollutant removal efficiency of a bioretention basin and implications for stormwater management in tropical cities	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY												Non-point source pollution is a prevalent problem throughout the world. Bioretention basins have been deployed worldwide to treat stormwater runoff and alleviate eutrophication in downstream water resources. However, basin performance in the tropics is poorly understood. Given the distinctly different rainfall-runoff characteristics of tropical climates, whether basins that are built according to temperate design guidelines are effective is questionable. There have been no field studies based on continuous, high-resolution, long-term monitoring in the tropics. In this study, 96 storms were monitored in the first bio-retention basin in Singapore. Of these, flow measurements were made during 80 events and samples were collected and analyzed for 15 water quality parameters (including nitrogen and phosphorus species, total suspended solids, and chemical oxygen demand) during six events. The mean removal rates were 25%, 46%, and 53% for total nitrogen, total phosphorus, and total suspended solids respectively. Results show that a lack of storage capacity and resulting high overflow reduce pollutant removal efficiency for high-rainfall-depth events. The transition from efficient to non-efficient removal occurs at a rainfall depth between 10 and 30 mm. Low EMC (event mean concentration) and weak first flush as a result of frequent and intense rainfall in the tropics also contribute to low removal rate. The results suggest a need to revise bioretention basin design guidelines for the tropics to be based on WQV or WQD (water quality volume or depth) instead of ARI (average recurrence interval). A larger basin volume (WQD between 10 to 30 mm) is recommended.					/0000-0001-8667-8186												2053-1400	2053-1419				JAN 1	2017	3	1					78	91		10.1039/c6ew00285d								WOS:000394270400006						
J	Qin, WL; Zhang, JH; Xie, ZL; Ng, D; Ye, Y; Gray, SR; Xie, M				Qin, Wenli; Zhang, Jianhua; Xie, Zongli; Ng, Derick; Ye, Ying; Gray, Stephen R.; Xie, Ming			Synergistic effect of combined colloidal and organic fouling in membrane distillation: Measurements and mechanisms	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY												We examined the synergistic effect of combined fouling in MD process with three organic foulants - alginate, bovine serum albumin (BSA), and humic acid - in the presence of colloidal silica particles. Membrane fouling profiles were quantified by water flux decline and permeate conductivity. Mechanisms of the synergistic effect of combined fouling were revealed by light scattering measurements and infrared spectra of foulant-foulant interaction and foulant- membrane interaction. Membrane fouling morphology and element mapping provided further details of transport of colloidal silica particles and elucidated the mechanisms for silica-induced pore wetting. Specially, gelation of alginate formed an alginate layer on membrane surface and prevented penetration of silica particles into the membrane matrix, which was confirmed by silicon element mapping as well as infrared spectra. Adsorption of BSA protein by colloidal silica aggregates led to a sharp water flux decline and a partial pore wetting. Humic acid, forming a coil structure in high salinity, exhibited limited interaction with colloidal silica that penetrated into the membrane matrix and wetted membrane pores, thereby compromising the product water quality. Results showed that the combined organic fouling with colloidal silica particle not only deteriorated water production, but also compromised product quality by partial membrane wetting.					Xie, Ming/0000-0003-2729-9746												2053-1400	2053-1419				JAN 1	2017	3	1					119	127		10.1039/c6ew00156d								WOS:000394270400009						
J	Ahmed, AKA; Marhaba, TF				Ahmed, Ahmed Khaled Abdella; Marhaba, Taha F.			Review on river bank filtration as an in situ water treatment process	CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY												Surface and ground water are valuable sources for drinking water. Certain industrial, mining, and agricultural practices pollute these critical resources. Riverbank filtration (RBF) is a cost-effective in situ water treatment process, which removes suspended solids and organic and inorganic pollutants. The RBF process is defined as a natural filter of soils and aquifer sediments at the river site. In RBF, river water moves through the pores of the natural soils of the riverbed and riverbank. RBF improves several physical, chemical, and biological properties of the river water. Several treatment actions including, filtration, sorption, and biological degradation occur during this process. Under specific conditions, RBF could be used as a treatment or pretreatment process to remove or decrease pollutants in surface water. In this paper, the effectiveness of RBF in improving the river water quality is presented. RBF as a cost-effective water treatment process is also discussed. Furthermore, factors that affect the performance of the RBF process and its overall effectiveness for developing countries are also discussed.																	1618-954X	1618-9558					2017	19	2					349	359		10.1007/s10098-016-1266-0								WOS:000394319300006						
J	Aboutalebi, M; Bozorg-Haddad, O; Loaiciga, HA				Aboutalebi, Mahyar; Bozorg-Haddad, Omid; Loaiciga, Hugo A.			Multiobjective Design of Water-Quality Monitoring Networks in River-Reservoir Systems	JOURNAL OF ENVIRONMENTAL ENGINEERING												This study develops and tests a method for multiobjective optimization of water-quality monitoring networks in river-reservoir systems. The optimization method identifies optimal sampling locations to detect the sudden release of contaminants to a reservoir, and meets two objectives: (1) minimizing the prediction error of methyl tert-butyl ether (MTBE) at the reservoir's outlet valve; and (2) minimizing the average time during which MTBE is detected at sampling locations. The optimization method considers 36 contaminant scenarios, corresponding to three volumes of contaminant release, three release locations, and four different seasonal release times. The MTBE pollutant chemograph was simulated at the outlet valve of the reservoir and at 16 possible sampling locations with the CE-QUAL-W2 model for each of the 36 scenarios of contaminant release. A support vector regression (SVR) tool is coupled to the nondominated sorting genetic algorithm II (NSGAII) to optimize the water-quality sampling locations. Implementation of the NSGAII-SVR method demonstrates its capacity to design water-quality monitoring networks that meet multiple objectives in a river-reservoir system. (C) 2016 American Society of Civil Engineers.																	0733-9372	1943-7870				JAN	2017	143	1							04016070	10.1061/(ASCE)EE.1943-7870.0001155								WOS:000393649800008						
